path,fileClass,skill,anchor,anchorSource,realEditCount,derivedVersion,action
.skilled/skills/sk-code/sk-code-opencode/assets/checklists/universal-checklist.md,asset,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",35,1.0.0.35,compute
.skilled/skills/sk-code/sk-code-opencode/assets/scripts/README.md,readme,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",15,1.0.0.15,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/authoring-verification/code-quality-gate.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/authoring-verification/implementation-authoring.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",8,1.0.0.8,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/authoring-verification/verification-alignment.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/config-hooks/config-schema.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/config-hooks/hooks-wiring.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",5,1.0.0.5,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/language-standards/python-standards.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",8,1.0.0.8,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/language-standards/rust-standards.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/language-standards/shell-standards.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",10,1.0.0.10,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/language-standards/typescript-standards.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",10,1.0.0.10,compute
.skilled/skills/sk-code/sk-code-opencode/manual-testing-playbook/manual-testing-playbook.md,playbook,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/references/config/quality-standards.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",22,1.0.0.22,compute
.skilled/skills/sk-code/sk-code-opencode/references/config/quick-reference.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/sk-code/sk-code-opencode/references/config/style-guide.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",16,1.0.0.16,compute
.skilled/skills/sk-code/sk-code-opencode/references/javascript/quality-standards/overview-modules-and-docs.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",9,1.0.0.9,compute
.skilled/skills/sk-code/sk-code-opencode/references/javascript/quality-standards/security-testing-and-exemptions.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",24,1.0.0.24,compute
.skilled/skills/sk-code/sk-code-opencode/references/javascript/quick-reference.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",19,1.0.0.19,compute
.skilled/skills/sk-code/sk-code-opencode/references/javascript/style-guide.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",28,1.0.0.28,compute
.skilled/skills/sk-code/sk-code-opencode/references/python/quality-standards.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",24,1.0.0.24,compute
.skilled/skills/sk-code/sk-code-opencode/references/python/quick-reference.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",13,1.0.0.13,compute
.skilled/skills/sk-code/sk-code-opencode/references/python/style-guide.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",23,1.0.0.23,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quality-standards/build-and-organization.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quality-standards/determinism-and-parity.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quality-standards/docs-errors-and-async.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quality-standards/modeling-collections-and-api.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quality-standards/overview-and-data-ownership.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quick-reference/collections-imports-and-errors.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quick-reference/determinism-parity-and-related.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quick-reference/naming-ordering-and-signatures.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quick-reference/overview-and-boundary-template.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",4,1.0.0.4,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/quick-reference/rustdoc-and-cargo.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/commenting-and-rustdoc.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/formatting-and-imports.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/interop-errors-and-parity.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",5,1.0.0.5,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/interop-model.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/naming-conventions.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",4,1.0.0.4,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/overview-and-file-header.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",2,1.0.0.2,compute
.skilled/skills/sk-code/sk-code-opencode/references/rust/style-guide/toolchain-and-project-structure.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/alignment-verification-automation.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",28,1.0.0.28,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/code-organization/directory-and-test-conventions.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",11,1.0.0.11,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/code-organization/imports-and-exports.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",8,1.0.0.8,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/code-organization/overview-and-module-organization.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",8,1.0.0.8,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/hooks.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",31,1.0.0.31,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/universal-patterns/naming-and-commenting.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",36,1.0.0.36,compute
.skilled/skills/sk-code/sk-code-opencode/references/shared/universal-patterns/organization-security-and-examples.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",30,1.0.0.30,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/quality-standards/overview-and-priority-blockers.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",21,1.0.0.21,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/quality-standards/validation-security-and-shellcheck.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",23,1.0.0.23,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/quick-reference/functions-strings-and-checklist.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",4,1.0.0.4,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/quick-reference/template-variables-and-loops.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",15,1.0.0.15,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/style-guide/overview-structure-and-naming.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",22,1.0.0.22,compute
.skilled/skills/sk-code/sk-code-opencode/references/shell/style-guide/variables-functions-and-output.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/quality-standards/overview-and-type-system.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",3,1.0.0.3,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/quality-standards/tsconfig-and-modules.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",6,1.0.0.6,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/quality-standards/tsdoc-errors-and-async.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",4,1.0.0.4,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/quick-reference/imports-errors-and-tsconfig.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",5,1.0.0.5,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/quick-reference/template-naming-and-types.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",16,1.0.0.16,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/style-guide/formatting-imports-and-coexistence.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/sk-code/sk-code-opencode/references/typescript/style-guide/overview-strict-and-naming.md,reference,sk-code/sk-code-opencode,1.0.0.5,"max(fm,changelog)",21,1.0.0.21,compute
.skilled/skills/sk-code/sk-code-quality/README.md,readme,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",14,1.0.0.14,compute
.skilled/skills/sk-code/sk-code-quality/SKILL.md,skill-md,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",,1.0.0.2,compute
.skilled/skills/sk-code/sk-code-quality/assets/code-quality-checklist/naming-init-formatting-and-css.md,asset,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",5,1.0.0.5,compute
.skilled/skills/sk-code/sk-code-quality/assets/code-quality-checklist/overview-header-and-comments.md,asset,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",7,1.0.0.7,compute
.skilled/skills/sk-code/sk-code-quality/assets/code-quality-checklist/verification-quick-reference-and-related.md,asset,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",5,1.0.0.5,compute
.skilled/skills/sk-code/sk-code-quality/manual-testing-playbook/manual-testing-playbook.md,playbook,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",4,1.0.0.4,compute
.skilled/skills/sk-code/sk-code-quality/manual-testing-playbook/quality-gate/quality-checklist.md,playbook,sk-code/sk-code-quality,1.0.0.2,"max(fm,changelog)",8,1.0.0.8,compute
.skilled/skills/sk-code/sk-code-review/README.md,readme,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",15,1.6.0.15,compute
.skilled/skills/sk-code/sk-code-review/SKILL.md,skill-md,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",,1.6.0.0,compute
.skilled/skills/sk-code/sk-code-review/assets/code-quality-checklist.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",15,1.6.0.15,compute
.skilled/skills/sk-code/sk-code-review/assets/fix-completeness-checklist.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",7,1.6.0.7,compute
.skilled/skills/sk-code/sk-code-review/assets/removal-plan.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/assets/security-checklist.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/assets/solid-checklist.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/assets/test-quality-checklist.md,asset,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",11,1.6.0.11,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/baseline-review-flow/large-refactor-pr.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/baseline-review-flow/multi-commit-feature-branch.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/baseline-review-flow/small-pr-single-file.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/cross-cli-orchestration/cli-opencode-and-cli-claude-code-handback.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/cross-cli-orchestration/cli-opencode-delegation.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",14,1.6.0.14,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/cross-cli-orchestration/native-claude-code-invocation.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/efficiency-and-restraint/ceiling-comment-downgrade.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/efficiency-and-restraint/reinvent-the-wheel-detection.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/efficiency-and-restraint/review-depth-alias.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",9,1.6.0.9,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/efficiency-and-restraint/rule-invariant-canary.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/efficiency-and-restraint/unrequested-code-removal.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",10,1.6.0.10,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/dry.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/kiss.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/quality.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/removal.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/security.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/solid.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/intra-routing-recall/testing.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",8,1.6.0.8,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/manual-testing-playbook.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",29,1.6.0.29,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/re-review-and-stale-context/ai-generated-code-suspect-quality.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/re-review-and-stale-context/re-review-after-fixes.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/re-review-and-stale-context/stale-architecture-fresh-pass.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/scope-and-precedence/baseline-vs-surface-precedence.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/scope-and-precedence/explicit-scope-security-only.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/scope-and-precedence/test-code-review.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/security-and-correctness-minimums/input-validation-injection.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/security-and-correctness-minimums/secrets-and-hardcoded-creds.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/security-and-correctness-minimums/security-sensitive-auth.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",12,1.6.0.12,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/severity-and-evidence-discipline/class-of-bug-vs-instance-only.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/severity-and-evidence-discipline/cross-consumer-affected-surface.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/manual-testing-playbook/severity-and-evidence-discipline/p0-blocker-with-file-line.md,playbook,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",13,1.6.0.13,compute
.skilled/skills/sk-code/sk-code-review/references/pr-state-dedup.md,reference,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",7,1.6.0.7,compute
.skilled/skills/sk-code/sk-code-review/references/quick-reference.md,reference,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",21,1.6.0.21,compute
.skilled/skills/sk-code/sk-code-review/references/review-core.md,reference,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",16,1.6.0.16,compute
.skilled/skills/sk-code/sk-code-review/references/review-ux-single-pass.md,reference,sk-code/sk-code-review,1.6.0.0,"max(fm,changelog)",9,1.6.0.9,compute
.skilled/skills/sk-code/sk-code-webflow/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",6,1.1.0.6,compute
.skilled/skills/sk-code/sk-code-webflow/SKILL.md,skill-md,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",,1.1.0.0,compute
.skilled/skills/sk-code/sk-code-webflow/assets/animation/install-card.md,asset,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/sk-code/sk-code-webflow/assets/animation/playbook-entries.md,asset,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",19,1.1.0.19,compute
.skilled/skills/sk-code/sk-code-webflow/assets/animation/snippets/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",21,1.1.0.21,compute
.skilled/skills/sk-code/sk-code-webflow/assets/integrations/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",18,1.1.0.18,compute
.skilled/skills/sk-code/sk-code-webflow/assets/patterns/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",18,1.1.0.18,compute
.skilled/skills/sk-code/sk-code-webflow/assets/scripts/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",18,1.1.0.18,compute
.skilled/skills/sk-code/sk-code-webflow/assets/templates/README.md,readme,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",18,1.1.0.18,compute
.skilled/skills/sk-code/sk-code-webflow/assets/webflow-debugging-checklist.md,asset,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",13,1.1.0.13,compute
.skilled/skills/sk-code/sk-code-webflow/assets/webflow-verification-checklist.md,asset,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",14,1.1.0.14,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/deployment-forms-video/deployment-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/deployment-forms-video/forms-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/deployment-forms-video/video-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/implementation-quality/code-quality-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",6,1.1.0.6,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/implementation-quality/debugging-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/implementation-quality/implementation-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/implementation-quality/testing-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",6,1.1.0.6,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/implementation-quality/verification-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",9,1.1.0.9,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/language-standards/language-standards-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/manual-testing-playbook.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",4,1.1.0.4,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/performance-animation/accessibility-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/performance-animation/animation-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/performance-animation/motion-dev-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",6,1.1.0.6,compute
.skilled/skills/sk-code/sk-code-webflow/manual-testing-playbook/performance-animation/performance-routing.md,playbook,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/animate-and-timelines.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",11,1.1.0.11,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/animation-principles.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",8,1.1.0.8,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/decision-matrix.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",20,1.1.0.20,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/integration-patterns.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",20,1.1.0.20,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/performance-and-pitfalls.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",19,1.1.0.19,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/quick-start.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",18,1.1.0.18,compute
.skilled/skills/sk-code/sk-code-webflow/references/animation/scroll-and-gestures.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",10,1.1.0.10,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/patterns/data-attributes-and-forms.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/patterns/designer-component-and-performance.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/patterns/focus-accessibility-and-mobile.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/patterns/quick-reference-and-related.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",5,1.1.0.5,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/patterns/tokens-state-machine-and-triggers.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",4,1.1.0.4,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/quality-standards/focus-has-print-and-quick-reference.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",5,1.1.0.5,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/quality-standards/patterns-and-naming-enforcement.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",4,1.1.0.4,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/quality-standards/typography-autofill-and-color.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",3,1.1.0.3,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/quick-reference.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",12,1.1.0.12,compute
.skilled/skills/sk-code/sk-code-webflow/references/css/style-guide.md,reference,sk-code/sk-code-webflow,1.1.0.0,"max(fm,changelog)",11,1.1.0.11,compute
