path	hit_lines	area	subarea	ext	md_fenced_lines	md_inline_lines
.opencode/skills/sk-design/sk-design-diagram/manual-testing-playbook/diagram-generation/onboarding-flow.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/manual-testing-playbook/diagram-generation/type-selection-and-routing.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/manual-testing-playbook/import-export/drawio-import.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/manual-testing-playbook/import-export/mermaid-import.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/manual-testing-playbook/manual-testing-playbook.md	2	skill:sk-design	sk-design-diagram	md	0	2
.opencode/skills/sk-design/sk-design-diagram/references/design-md-theming.md	3	skill:sk-design	sk-design-diagram	md	3	0
.opencode/skills/sk-design/sk-design-diagram/references/foundations/onboarding.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/references/import-export/import-drawio.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/references/import-export/import-mermaid.md	1	skill:sk-design	sk-design-diagram	md	0	1
.opencode/skills/sk-design/sk-design-diagram/scripts/tests/fixtures/design-md-sample.html	1	skill:sk-design	tests	html		
.opencode/skills/sk-design/sk-design-diagram/scripts/tests/mutation-cases.cjs	1	skill:sk-design	tests	cjs		
.opencode/skills/sk-design/sk-design-fundamentals/README.md	6	skill:sk-design	sk-design-fundamentals	md	3	3
.opencode/skills/sk-design/sk-design-fundamentals/benchmark/README.md	1	skill:sk-design	sk-design-fundamentals	md	1	0
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/boundary/extraction-defers-to-md-generator.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/boundary/implementation-defers-to-sk-code.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/conflict-handling/contrast-escape-hatches.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/conflict-handling/project-system-precedence.md	2	skill:sk-design	sk-design-fundamentals	md	0	2
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/conflict-handling/shadow-system-consistency.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/manual-testing-playbook.md	1	skill:sk-design	sk-design-fundamentals	md	0	1
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/routing/diagnose-entry.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/routing/motion-entry.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/routing/procedure-entry.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/routing/review-entry.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/value-discipline/no-runtime-shades.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/value-discipline/on-scale-values.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-fundamentals/manual-testing-playbook/value-discipline/unit-discipline.md	3	skill:sk-design	sk-design-fundamentals	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/INSTALL-GUIDE.md	5	skill:sk-design	sk-design-md-generator	md	5	0
.opencode/skills/sk-design/sk-design-md-generator/README.md	9	skill:sk-design	sk-design-md-generator	md	8	1
.opencode/skills/sk-design/sk-design-md-generator/SKILL.md	5	skill:sk-design	sk-design-md-generator	md	4	1
.opencode/skills/sk-design/sk-design-md-generator/backend/README.md	7	skill:sk-design	sk-design-md-generator	md	7	0
.opencode/skills/sk-design/sk-design-md-generator/backend/scripts/cli.ts	3	skill:sk-design	sk-design-md-generator	ts		
.opencode/skills/sk-design/sk-design-md-generator/backend/scripts/extract.ts	4	skill:sk-design	sk-design-md-generator	ts		
.opencode/skills/sk-design/sk-design-md-generator/backend/scripts/output-policy.ts	1	skill:sk-design	sk-design-md-generator	ts		
.opencode/skills/sk-design/sk-design-md-generator/backend/tests/guided-run.test.ts	6	skill:sk-design	tests	ts		
.opencode/skills/sk-design/sk-design-md-generator/feature-catalog/procedure-cards/md-generator-procedure-card-inventory.md	2	skill:sk-design	sk-design-md-generator	md	0	2
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/cluster/oklch-clustering.md	2	skill:sk-design	sk-design-md-generator	md	0	2
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/detectors/framework-icon-motion-detection.md	2	skill:sk-design	sk-design-md-generator	md	0	2
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/escalation/anti-bot-escalation.md	2	skill:sk-design	sk-design-md-generator	md	0	2
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/extract/live-extraction.md	3	skill:sk-design	sk-design-md-generator	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/guided-run/guided-run-smoke-lane.md	5	skill:sk-design	sk-design-md-generator	md	0	5
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/interaction/interaction-state-matrix.md	3	skill:sk-design	sk-design-md-generator	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/manual-testing-playbook.md	15	skill:sk-design	sk-design-md-generator	md	0	15
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/report/report-generation.md	4	skill:sk-design	sk-design-md-generator	md	0	4
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/setup/tool-readiness.md	7	skill:sk-design	sk-design-md-generator	md	0	7
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/study/editorial-exemplar-study.md	3	skill:sk-design	sk-design-md-generator	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/manual-testing-playbook/validate/phantom-hex-detection.md	3	skill:sk-design	sk-design-md-generator	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/references/extraction-workflow.md	3	skill:sk-design	sk-design-md-generator	md	0	3
.opencode/skills/sk-design/sk-design-md-generator/references/guided-run.md	1	skill:sk-design	sk-design-md-generator	md	1	0
.opencode/skills/sk-design/sk-design-md-generator/styles/README.md	2	skill:sk-design	sk-design-md-generator	md	2	0
.opencode/skills/sk-design/sk-design-md-generator/styles/lib/database/README.md	5	skill:sk-design	sk-design-md-generator	md	5	0
.opencode/skills/sk-doc/README.md	8	skill:sk-doc	README.md	md	3	5
.opencode/skills/sk-doc/SKILL.md	1	skill:sk-doc	SKILL.md	md	0	1
.opencode/skills/sk-doc/benchmark/README.md	2	skill:sk-doc	benchmark	md	2	0
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--acceptance--luna-high/skill-benchmark-report.json	5	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--acceptance--luna-high/skill-benchmark-report.md	3	skill:sk-doc	benchmark	md	0	3
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--acceptance--luna-high/source.md	1	skill:sk-doc	benchmark	md	0	1
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/cli-external-orchestration.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/mcp-tooling.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/sk-code.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/sk-design.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/sk-doc.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/sk-prompt.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/hub-reports/system-deep-loop.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--benchmark-sweep--r3/report.json	24	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--playbook-verify--sonnet/report.json	38	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--playbook-verify--sonnet/report.md	4	skill:sk-doc	benchmark	md	2	2
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/serving-snapshot.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/serving-snapshot.md	1	skill:sk-doc	benchmark	md	0	1
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/skill-benchmark-report.json	6	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/skill-benchmark-report.md	3	skill:sk-doc	benchmark	md	0	3
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--real--luna-high/source.md	1	skill:sk-doc	benchmark	md	0	1
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/serving-snapshot.json	1	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/serving-snapshot.md	1	skill:sk-doc	benchmark	md	0	1
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/skill-benchmark-report.json	6	skill:sk-doc	benchmark	json		
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/skill-benchmark-report.md	3	skill:sk-doc	benchmark	md	0	3
.opencode/skills/sk-doc/benchmark/reports/compiled-routing/2026-07-21--verify--luna-high/source.md	1	skill:sk-doc	benchmark	md	0	1
.opencode/skills/sk-doc/changelog/v1.5.0.0.md	5	skill:sk-doc	changelog	md	0	5
.opencode/skills/sk-doc/changelog/v1.6.0.0.md	1	skill:sk-doc	changelog	md	0	1
.opencode/skills/sk-doc/changelog/v1.7.0.0.md	1	skill:sk-doc	changelog	md	0	1
.opencode/skills/sk-doc/changelog/v1.8.0.0.md	1	skill:sk-doc	changelog	md	0	1
.opencode/skills/sk-doc/changelog/v1.8.1.0.md	2	skill:sk-doc	changelog	md	0	2
.opencode/skills/sk-doc/command-metadata.json	36	skill:sk-doc	command-metadata.json	json		
.opencode/skills/sk-doc/feature-catalog/compiled-routing-and-legacy-fallback/compiled-routing-and-legacy-fallback.md	9	skill:sk-doc	feature-catalog	md	0	9
.opencode/skills/sk-doc/feature-catalog/feature-catalog.md	1	skill:sk-doc	feature-catalog	md	0	1
.opencode/skills/sk-doc/feature-catalog/packet-authored-registry-routing/packet-authored-registry-routing.md	4	skill:sk-doc	feature-catalog	md	0	4
.opencode/skills/sk-doc/graph-metadata.json	25	skill:sk-doc	graph-metadata.json	json		
.opencode/skills/sk-doc/manual-testing-playbook/agent-dispatch/markdown-agent-cli-claude-code.md	6	skill:sk-doc	manual-testing-playbook	md	1	5
.opencode/skills/sk-doc/manual-testing-playbook/agent-dispatch/markdown-agent-cli-opencode.md	6	skill:sk-doc	manual-testing-playbook	md	1	5
.opencode/skills/sk-doc/manual-testing-playbook/manual-testing-playbook.md	4	skill:sk-doc	manual-testing-playbook	md	0	4
.opencode/skills/sk-doc/scripts/README.md	6	skill:sk-doc	scripts	md	2	4
.opencode/skills/sk-doc/scripts/tests/README.md	6	skill:sk-doc	tests	md	2	4
.opencode/skills/sk-doc/scripts/tests/code-folder/baseline-readme-verdicts.json	860	skill:sk-doc	tests	json		
.opencode/skills/sk-doc/scripts/tests/code-folder/durable-directory-manifest.json	796	skill:sk-doc	tests	json		
.opencode/skills/sk-doc/scripts/tests/code-folder/negative/durability-leak/README.md	1	skill:sk-doc	tests	md	0	1
.opencode/skills/sk-doc/scripts/tests/test-root-name-consumer-matrix.cjs	6	skill:sk-doc	tests	cjs		
.opencode/skills/sk-doc/scripts/tests/test_category_classification_denumbered.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_changelog_validator.py	3	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_code_folder_readme.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_extract_structure_regressions.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_naming_root_resolver.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_no_new_snake_case_guard.py	3	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_quick_validate_086.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_readme_manifest.py	2	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_readme_verdict_parity.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_root_name_consumer_matrix.py	4	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_structure_validation.py	1	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/tests/test_validate_catalog_package.py	11	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/scripts/validate-doc-model-refs.js	4	skill:sk-doc	scripts	js		
.opencode/skills/sk-doc/shared/README.md	1	skill:sk-doc	shared	md	0	1
.opencode/skills/sk-doc/shared/assets/template-rules.json	3	skill:sk-doc	shared	json		
.opencode/skills/sk-doc/shared/references/core-standards.md	4	skill:sk-doc	shared	md	2	2
.opencode/skills/sk-doc/shared/references/quick-reference.md	3	skill:sk-doc	shared	md	3	0
.opencode/skills/sk-doc/shared/references/validation.md	2	skill:sk-doc	shared	md	2	0
.opencode/skills/sk-doc/shared/scripts/README.md	4	skill:sk-doc	shared	md	4	0
.opencode/skills/sk-doc/shared/scripts/check-frontmatter-versions.sh	2	skill:sk-doc	shared	sh		
.opencode/skills/sk-doc/shared/scripts/check_install_entries.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/check_no_hyphenated_catalog_content.py	1	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/check_no_new_snake_case.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/check_no_numbered_categories.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/check_no_numbered_snippet_files.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/frontmatter-version.mjs	3	skill:sk-doc	shared	mjs		
.opencode/skills/sk-doc/shared/scripts/quick_validate.py	3	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/reference_checker_core.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/reference_checker_extractors.py	1	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/resolve_skill_markdown_links.py	2	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/shared/scripts/validate_document.py	6	skill:sk-doc	shared	py		
.opencode/skills/sk-doc/sk-create-agent/README.md	9	skill:sk-doc	sk-create-agent	md	2	7
.opencode/skills/sk-doc/sk-create-agent/SKILL.md	14	skill:sk-doc	sk-create-agent	md	6	8
.opencode/skills/sk-doc/sk-create-agent/assets/agent-template.md	14	skill:sk-doc	sk-create-agent	md	8	6
.opencode/skills/sk-doc/sk-create-agent/changelog/v1.0.0.0.md	1	skill:sk-doc	sk-create-agent	md	0	1
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/body-validation/leaf-denies-delegation.md	2	skill:sk-doc	sk-create-agent	md	0	2
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/body-validation/required-agent-sections.md	3	skill:sk-doc	sk-create-agent	md	0	3
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/component-choice/named-runtime-persona.md	3	skill:sk-doc	sk-create-agent	md	0	3
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/component-choice/reusable-knowledge-stays-a-skill.md	2	skill:sk-doc	sk-create-agent	md	0	2
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/manual-testing-playbook.md	2	skill:sk-doc	sk-create-agent	md	0	2
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/runtime-contract/claude-tools-allow-list.md	2	skill:sk-doc	sk-create-agent	md	0	2
.opencode/skills/sk-doc/sk-create-agent/manual-testing-playbook/runtime-contract/opencode-permission-object.md	5	skill:sk-doc	sk-create-agent	md	0	5
.opencode/skills/sk-doc/sk-create-agent/references/README.md	1	skill:sk-doc	sk-create-agent	md	0	1
.opencode/skills/sk-doc/sk-create-agent/references/common-pitfalls.md	1	skill:sk-doc	sk-create-agent	md	0	1
.opencode/skills/sk-doc/sk-create-agent/references/permission-design.md	2	skill:sk-doc	sk-create-agent	md	0	2
.opencode/skills/sk-doc/sk-create-benchmark/README.md	3	skill:sk-doc	sk-create-benchmark	md	1	2
.opencode/skills/sk-doc/sk-create-benchmark/SKILL.md	2	skill:sk-doc	sk-create-benchmark	md	1	1
.opencode/skills/sk-doc/sk-create-benchmark/assets/behavior-benchmark/behavior-benchmark-baseline-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/behavior-benchmark/behavior-benchmark-index-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/behavior-benchmark/behavior-benchmark-scenario-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/model-benchmark/model-benchmark-code-task-fixture-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/model-benchmark/model-benchmark-pattern-fixture-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/model-benchmark/model-benchmark-profile-template.md	7	skill:sk-doc	sk-create-benchmark	md	1	6
.opencode/skills/sk-doc/sk-create-benchmark/assets/shared/benchmark-report-template.md	6	skill:sk-doc	sk-create-benchmark	md	0	6
.opencode/skills/sk-doc/sk-create-benchmark/assets/shared/source-template.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/assets/skill-benchmark/skill-benchmark-readme-template.md	12	skill:sk-doc	sk-create-benchmark	md	2	10
.opencode/skills/sk-doc/sk-create-benchmark/manual-testing-playbook/benchmark-families/author-lane-c-index.md	2	skill:sk-doc	sk-create-benchmark	md	0	2
.opencode/skills/sk-doc/sk-create-benchmark/manual-testing-playbook/evidence-and-boundaries/archive-compiled-routing-safely.md	3	skill:sk-doc	sk-create-benchmark	md	0	3
.opencode/skills/sk-doc/sk-create-benchmark/manual-testing-playbook/family-routing/promote-mcp-result.md	2	skill:sk-doc	sk-create-benchmark	md	0	2
.opencode/skills/sk-doc/sk-create-benchmark/references/behavior-benchmark/behavior-benchmark-guide.md	2	skill:sk-doc	sk-create-benchmark	md	1	1
.opencode/skills/sk-doc/sk-create-benchmark/references/model-benchmark/model-benchmark-fixture-guide.md	3	skill:sk-doc	sk-create-benchmark	md	3	0
.opencode/skills/sk-doc/sk-create-benchmark/references/shared/README.md	1	skill:sk-doc	sk-create-benchmark	md	0	1
.opencode/skills/sk-doc/sk-create-benchmark/references/shared/case-studies.md	1	skill:sk-doc	sk-create-benchmark	md	0	1
.opencode/skills/sk-doc/sk-create-benchmark/references/skill-benchmark/serving-snapshot-schema.md	5	skill:sk-doc	sk-create-benchmark	md	4	1
.opencode/skills/sk-doc/sk-create-benchmark/scripts/README.md	2	skill:sk-doc	sk-create-benchmark	md	2	0
.opencode/skills/sk-doc/sk-create-benchmark/scripts/archive-compiled-routing.cjs	3	skill:sk-doc	sk-create-benchmark	cjs		
.opencode/skills/sk-doc/sk-create-benchmark/scripts/render-serving-snapshot.cjs	6	skill:sk-doc	sk-create-benchmark	cjs		
.opencode/skills/sk-doc/sk-create-changelog/README.md	6	skill:sk-doc	sk-create-changelog	md	2	4
.opencode/skills/sk-doc/sk-create-changelog/SKILL.md	23	skill:sk-doc	sk-create-changelog	md	7	16
.opencode/skills/sk-doc/sk-create-changelog/assets/changelog-template.md	11	skill:sk-doc	sk-create-changelog	md	2	9
.opencode/skills/sk-doc/sk-create-changelog/changelog/v1.0.0.0.md	7	skill:sk-doc	sk-create-changelog	md	0	7
.opencode/skills/sk-doc/sk-create-changelog/changelog/v1.0.0.1.md	2	skill:sk-doc	sk-create-changelog	md	0	2
.opencode/skills/sk-doc/sk-create-changelog/changelog/v1.0.1.0.md	2	skill:sk-doc	sk-create-changelog	md	0	2
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/release-and-boundaries/pause-on-ambiguous-component.md	2	skill:sk-doc	sk-create-changelog	md	0	2
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/release-and-boundaries/prepare-release-notes.md	1	skill:sk-doc	sk-create-changelog	md	0	1
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/topology/route-global-component.md	6	skill:sk-doc	sk-create-changelog	md	0	6
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/topology/route-phase-child-nested.md	2	skill:sk-doc	sk-create-changelog	md	0	2
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/version-and-format/avoid-version-collision.md	3	skill:sk-doc	sk-create-changelog	md	0	3
.opencode/skills/sk-doc/sk-create-changelog/manual-testing-playbook/version-and-format/select-canonical-format.md	2	skill:sk-doc	sk-create-changelog	md	0	2
.opencode/skills/sk-doc/sk-create-changelog/references/README.md	9	skill:sk-doc	sk-create-changelog	md	0	9
.opencode/skills/sk-doc/sk-create-changelog/references/topology-edge-cases.md	3	skill:sk-doc	sk-create-changelog	md	0	3
.opencode/skills/sk-doc/sk-create-changelog/references/worked-examples.md	9	skill:sk-doc	sk-create-changelog	md	7	2
.opencode/skills/sk-doc/sk-create-command/README.md	10	skill:sk-doc	sk-create-command	md	2	8
.opencode/skills/sk-doc/sk-create-command/SKILL.md	13	skill:sk-doc	sk-create-command	md	9	4
.opencode/skills/sk-doc/sk-create-command/assets/command-contract.json	47	skill:sk-doc	sk-create-command	json		
.opencode/skills/sk-doc/sk-create-command/assets/command-router-template.md	9	skill:sk-doc	sk-create-command	md	9	0
.opencode/skills/sk-doc/sk-create-command/assets/command-template.md	9	skill:sk-doc	sk-create-command	md	7	2
.opencode/skills/sk-doc/sk-create-command/changelog/v1.0.0.0.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/component-and-path/reference-guidance-stays-a-skill.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/component-and-path/repeatable-slash-command.md	4	skill:sk-doc	sk-create-command	md	0	4
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/input-and-modes/complete-auto-and-confirm-modes.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/input-and-modes/required-argument-gate.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/router-contract/direct-dispatch-without-yaml.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/manual-testing-playbook/router-contract/thin-router-presentation-boundary.md	2	skill:sk-doc	sk-create-command	md	0	2
.opencode/skills/sk-doc/sk-create-command/references/worked-example.md	9	skill:sk-doc	sk-create-command	md	7	2
.opencode/skills/sk-doc/sk-create-diff/SKILL.md	2	skill:sk-doc	sk-create-diff	md	0	2
.opencode/skills/sk-doc/sk-create-diff/assets/fixtures/README.md	1	skill:sk-doc	sk-create-diff	md	0	1
.opencode/skills/sk-doc/sk-create-diff/changelog/v1.1.0.0.md	1	skill:sk-doc	sk-create-diff	md	0	1
.opencode/skills/sk-doc/sk-create-diff/manual-testing-playbook/comparison/markdown-before-after-review.md	1	skill:sk-doc	sk-create-diff	md	0	1
.opencode/skills/sk-doc/sk-create-diff/manual-testing-playbook/manual-testing-playbook.md	1	skill:sk-doc	sk-create-diff	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/README.md	4	skill:sk-doc	sk-create-feature-catalog	md	2	2
.opencode/skills/sk-doc/sk-create-feature-catalog/SKILL.md	6	skill:sk-doc	sk-create-feature-catalog	md	4	2
.opencode/skills/sk-doc/sk-create-feature-catalog/assets/feature-catalog-template.md	1	skill:sk-doc	sk-create-feature-catalog	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/manual-testing-playbook/catalog-structure/create-root-catalog-package.md	2	skill:sk-doc	sk-create-feature-catalog	md	0	2
.opencode/skills/sk-doc/sk-create-feature-catalog/manual-testing-playbook/scope-and-validation/validate-leaf-from-repository-root.md	4	skill:sk-doc	sk-create-feature-catalog	md	0	4
.opencode/skills/sk-doc/sk-create-feature-catalog/manual-testing-playbook/source-traceability/anchor-feature-in-source-and-tests.md	2	skill:sk-doc	sk-create-feature-catalog	md	0	2
.opencode/skills/sk-doc/sk-create-feature-catalog/references/README.md	1	skill:sk-doc	sk-create-feature-catalog	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/references/examples.md	6	skill:sk-doc	sk-create-feature-catalog	md	1	5
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/README.md	2	skill:sk-doc	sk-create-feature-catalog	md	1	1
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/fixtures/prose-path/negative/leaf.md	1	skill:sk-doc	sk-create-feature-catalog	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/fixtures/prose-path/positive/leaf.md	1	skill:sk-doc	sk-create-feature-catalog	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/fixtures/shipped-label/positive/leaf.md	1	skill:sk-doc	sk-create-feature-catalog	md	0	1
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/tests/test_validator_fixtures.py	10	skill:sk-doc	tests	py		
.opencode/skills/sk-doc/sk-create-feature-catalog/scripts/validate_catalog_package.py	5	skill:sk-doc	sk-create-feature-catalog	py		
.opencode/skills/sk-doc/sk-create-frontmatter/README.md	7	skill:sk-doc	sk-create-frontmatter	md	2	5
.opencode/skills/sk-doc/sk-create-frontmatter/SKILL.md	2	skill:sk-doc	sk-create-frontmatter	md	0	2
.opencode/skills/sk-doc/sk-create-frontmatter/assets/frontmatter-templates.md	12	skill:sk-doc	sk-create-frontmatter	md	4	8
.opencode/skills/sk-doc/sk-create-frontmatter/manual-testing-playbook/description-budget/silent-discovery-drop.md	2	skill:sk-doc	sk-create-frontmatter	md	0	2
.opencode/skills/sk-doc/sk-create-frontmatter/manual-testing-playbook/description-budget/trim-an-over-budget-description.md	2	skill:sk-doc	sk-create-frontmatter	md	0	2
