label,backend,ep,ml_compute_units,model_format,static_shapes,batch_size,iteration,latency_ms,per_item_latency_ms
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,1,66.11329099541763,66.11329099541763
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,2,94.8137500017765,94.8137500017765
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,3,92.8389580003568,92.8389580003568
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,4,80.69683299981989,80.69683299981989
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,5,65.6299170004786,65.6299170004786
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,6,67.31483400653815,67.31483400653815
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,7,50.766707994625904,50.766707994625904
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,8,70.39079099922674,70.39079099922674
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,9,58.11862499831477,58.11862499831477
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,10,52.78495899983682,52.78495899983682
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,11,73.88987499871291,73.88987499871291
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,12,98.70354099984979,98.70354099984979
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,13,73.18808299896773,73.18808299896773
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,14,60.35512500238838,60.35512500238838
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,15,59.679833000700455,59.679833000700455
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,16,62.93554099829635,62.93554099829635
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,17,61.04183400020702,61.04183400020702
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,18,82.11499999742955,82.11499999742955
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,19,68.39816700085066,68.39816700085066
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,20,69.29020800453145,69.29020800453145
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,21,26.94583300035447,26.94583300035447
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,22,86.37766600440955,86.37766600440955
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,23,79.0775420027785,79.0775420027785
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,24,45.047790998069104,45.047790998069104
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,25,68.9582499981043,68.9582499981043
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,26,63.81766599952243,63.81766599952243
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,27,78.00491700618295,78.00491700618295
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,28,56.39329200494103,56.39329200494103
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,29,96.49083400290692,96.49083400290692
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,30,64.10391700046603,64.10391700046603
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,31,64.53579200024251,64.53579200024251
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,32,59.82358400069643,59.82358400069643
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,33,106.0524160056957,106.0524160056957
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,34,101.85745800117729,101.85745800117729
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,35,78.13275000080466,78.13275000080466
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,36,60.029415995813906,60.029415995813906
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,37,66.47679099842208,66.47679099842208
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,38,61.63991700304905,61.63991700304905
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,39,69.25050000427291,69.25050000427291
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,40,68.67679100105306,68.67679100105306
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,41,79.07724999677157,79.07724999677157
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,42,90.99637500185054,90.99637500185054
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,43,86.36608400411205,86.36608400411205
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,44,8.66212500113761,8.66212500113761
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,45,76.93049999943469,76.93049999943469
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,46,95.98741700028768,95.98741700028768
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,47,61.82512499799486,61.82512499799486
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,48,72.88295900070807,72.88295900070807
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,49,70.48445899999933,70.48445899999933
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,50,64.22154200117802,64.22154200117802
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,51,55.06470800173702,55.06470800173702
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,52,69.27191599970683,69.27191599970683
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,53,107.70762500033015,107.70762500033015
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,54,73.84599999932107,73.84599999932107
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,55,62.480291999236215,62.480291999236215
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,56,59.68725000275299,59.68725000275299
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,57,50.81204199814238,50.81204199814238
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,58,63.40704200556502,63.40704200556502
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,59,51.36974999913946,51.36974999913946
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,60,46.95912499300903,46.95912499300903
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,61,65.47558400052367,65.47558400052367
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,62,56.82475000503473,56.82475000503473
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,63,57.28220799937844,57.28220799937844
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,64,48.38837499846704,48.38837499846704
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,65,45.93587499402929,45.93587499402929
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,66,51.96016599802533,51.96016599802533
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,67,63.13749999389984,63.13749999389984
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,68,66.68516700301552,66.68516700301552
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,69,56.644125004822854,56.644125004822854
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,70,53.335832999437116,53.335832999437116
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,71,22.404375005862676,22.404375005862676
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,72,55.716542003210634,55.716542003210634
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,73,51.26637499779463,51.26637499779463
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,74,31.660749998991378,31.660749998991378
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,75,53.20574999495875,53.20574999495875
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,76,48.900375004450325,48.900375004450325
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,77,58.97562499740161,58.97562499740161
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,78,45.60529100126587,45.60529100126587
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,79,102.67620800004806,102.67620800004806
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,80,71.64712499798043,71.64712499798043
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,81,73.64925000001676,73.64925000001676
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,82,75.34308300091652,75.34308300091652
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,83,85.74279199820012,85.74279199820012
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,84,107.75887499767123,107.75887499767123
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,85,85.67937499901745,85.67937499901745
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,86,63.28112500341376,63.28112500341376
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,87,67.17995800136123,67.17995800136123
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,88,59.406332999060396,59.406332999060396
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,89,73.16058400465408,73.16058400465408
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,90,71.34312500420492,71.34312500420492
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,91,77.07520800613565,77.07520800613565
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,92,60.60420800349675,60.60420800349675
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,93,70.43487500050105,70.43487500050105
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,94,8.20699999894714,8.20699999894714
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,95,62.414625004748814,62.414625004748814
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,96,82.56416700169211,82.56416700169211
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,97,54.64258400024846,54.64258400024846
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,98,66.53562499559484,66.53562499559484
compute-All,onnx,CPUExecutionProvider,All,MLProgram,0,1,99,66.9326249990263,66.9326249990263
