section	link	raw	into_opencode	resolved	raw_keep_compat	raw_no_compat	dangling	origin	class
devin	.devin/hooks/git-preflight-advisory.mjs	../../.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	yes	.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	../../.opencode/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	../../.skilled/skills/sk-git/scripts/hooks/git-preflight-advisory.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/goal-inject.mjs	../../.opencode/hooks/goal/devin/goal-inject.mjs	yes	.opencode/hooks/goal/devin/goal-inject.mjs	../../.opencode/hooks/goal/devin/goal-inject.mjs	../../.skilled/hooks/goal/devin/goal-inject.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/install-codex-hooks.mjs	../../.opencode/bin/install-codex-hooks.mjs	yes	.opencode/bin/install-codex-hooks.mjs	../../.opencode/bin/install-codex-hooks.mjs	../../.skilled/bin/install-codex-hooks.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/mcp-route-guard.cjs	../../.opencode/hooks/mcp-route-guard/devin/mcp-route-guard.cjs	yes	.opencode/hooks/mcp-route-guard/devin/mcp-route-guard.cjs	../../.opencode/hooks/mcp-route-guard/devin/mcp-route-guard.cjs	../../.skilled/hooks/mcp-route-guard/devin/mcp-route-guard.cjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/permission-request-policy.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	../../.skilled/skills/system-spec-kit/runtime/hooks/devin/permission-request-policy.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/post-compaction.cjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	../../.skilled/skills/system-spec-kit/runtime/hooks/devin/post-compaction.cjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/post-edit-quality.cjs	../../.opencode/hooks/post-edit-quality/devin/post-edit-quality.cjs	yes	.opencode/hooks/post-edit-quality/devin/post-edit-quality.cjs	../../.opencode/hooks/post-edit-quality/devin/post-edit-quality.cjs	../../.skilled/hooks/post-edit-quality/devin/post-edit-quality.cjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/session-cleanup.sh	../../.opencode/scripts/session-cleanup.sh	yes	.opencode/scripts/session-cleanup.sh	../../.opencode/scripts/session-cleanup.sh	../../.skilled/scripts/session-cleanup.sh	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/session-start.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	../../.skilled/skills/system-spec-kit/runtime/dist/hooks/devin/session-start.js	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/session-stop.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	../../.skilled/skills/system-spec-kit/runtime/dist/hooks/devin/session-stop.js	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/sk-vision.mjs	../../.opencode/hooks/sk-vision/devin/sk-vision.mjs	yes	.opencode/skills/sk-vision/hooks/devin/sk-vision.mjs	../../.opencode/hooks/sk-vision/devin/sk-vision.mjs	../../.skilled/skills/sk-vision/hooks/devin/sk-vision.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/spec-gate-classify.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	../../.skilled/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/spec-gate-enforce.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	../../.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	../../.skilled/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/task-dispatch-guard.cjs	../../.opencode/hooks/task-dispatch/devin/task-dispatch-guard.cjs	yes	.opencode/hooks/task-dispatch/devin/task-dispatch-guard.cjs	../../.opencode/hooks/task-dispatch/devin/task-dispatch-guard.cjs	../../.skilled/hooks/task-dispatch/devin/task-dispatch-guard.cjs	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/user-prompt-submit.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	../../.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	../../.skilled/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/hooks/worktree-guard.sh	../../.opencode/bin/worktree-guard.sh	yes	.opencode/bin/worktree-guard.sh	../../.opencode/bin/worktree-guard.sh	../../.skilled/bin/worktree-guard.sh	no	generated: sync-runtime-mirrors.cjs L43-48,L136-140 (hookSourcesFromConfig reads .devin/hooks.v1.json)	regenerate
devin	.devin/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-devin/manual-testing-playbook	yes	.opencode/skills/cli-external-orchestration/cli-devin/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-devin/manual-testing-playbook	../.skilled/skills/cli-external-orchestration/cli-devin/manual-testing-playbook	no	hand-made whole-directory link (documented .devin/SYNC.md surface table; no generator found)	mechanical
hermes	.hermes/agents	../.opencode/agents	yes	.opencode/agents	../.opencode/agents	../.skilled/agents	no	hand-made whole-directory link (documented .hermes/SYNC.md surface table; no generator found)	mechanical
hermes	.hermes/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook	yes	.opencode/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook	../.skilled/skills/cli-external-orchestration/cli-hermes/manual-testing-playbook	no	hand-made whole-directory link (documented .hermes/SYNC.md surface table; no generator found)	mechanical
root-level	.mcp.json	.claude/mcp.json	no	.claude/mcp.json	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	hand-made root link (documented .claude/SYNC.md surface table: .claude/mcp.json is canonical)	none
opencode-internal-changelog	.opencode/changelog/cli-external-orchestration/cli-claude-code	../../skills/cli-external-orchestration/cli-claude-code/changelog	yes	.opencode/skills/cli-external-orchestration/cli-claude-code/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/cli-external-orchestration/cli-codex	../../skills/cli-external-orchestration/cli-codex/changelog	yes	.opencode/skills/cli-external-orchestration/cli-codex/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/cli-external-orchestration/cli-opencode	../../skills/cli-external-orchestration/cli-opencode/changelog	yes	.opencode/skills/cli-external-orchestration/cli-opencode/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/cli-external-orchestration/parent	../../skills/cli-external-orchestration/changelog	yes	.opencode/skills/cli-external-orchestration/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-code-mode	../skills/mcp-code-mode/changelog	yes	.opencode/skills/mcp-code-mode/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-aside-devtools	../../skills/mcp-tooling/mcp-aside-devtools/changelog	yes	.opencode/skills/mcp-tooling/mcp-aside-devtools/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-chrome-devtools	../../skills/mcp-tooling/mcp-chrome-devtools/changelog	yes	.opencode/skills/mcp-tooling/mcp-chrome-devtools/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-click-up	../../skills/mcp-tooling/mcp-click-up/changelog	yes	.opencode/skills/mcp-tooling/mcp-click-up/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-figma	../../skills/mcp-tooling/mcp-figma/changelog	yes	.opencode/skills/mcp-tooling/mcp-figma/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-magicpath	../../skills/mcp-tooling/mcp-magicpath/changelog	yes	.opencode/skills/mcp-tooling/mcp-magicpath/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-mobbin	../../skills/mcp-tooling/mcp-mobbin/changelog	yes	.opencode/skills/mcp-tooling/mcp-mobbin/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-notion	../../skills/mcp-tooling/mcp-notion/changelog	yes	.opencode/skills/mcp-tooling/mcp-notion/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-obsidian	../../skills/mcp-tooling/mcp-obsidian/changelog	yes	.opencode/skills/mcp-tooling/mcp-obsidian/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/mcp-refero	../../skills/mcp-tooling/mcp-refero/changelog	yes	.opencode/skills/mcp-tooling/mcp-refero/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/mcp-tooling/parent	../../skills/mcp-tooling/changelog	yes	.opencode/skills/mcp-tooling/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-mobile-cli	../../skills/sk-code/sk-code-mobile-cli/changelog	yes	.opencode/skills/sk-code/sk-code-mobile-cli/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-obsidian	../../skills/sk-code/sk-code-obsidian/changelog	yes	.opencode/skills/sk-code/sk-code-obsidian/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-opencode	../../skills/sk-code/sk-code-opencode/changelog	yes	.opencode/skills/sk-code/sk-code-opencode/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-quality	../../skills/sk-code/sk-code-quality/changelog	yes	.opencode/skills/sk-code/sk-code-quality/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-review	../../skills/sk-code/sk-code-review/changelog	yes	.opencode/skills/sk-code/sk-code-review/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/code-webflow	../../skills/sk-code/sk-code-webflow/changelog	yes	.opencode/skills/sk-code/sk-code-webflow/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-code/parent	../../skills/sk-code/changelog	yes	.opencode/skills/sk-code/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-communication	../skills/sk-communication/changelog	yes	.opencode/skills/sk-communication/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-design	../skills/sk-design/changelog	yes	.opencode/skills/sk-design/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-design-md-generator	../skills/sk-design-md-generator/changelog	yes	.opencode/skills/sk-design-md-generator/changelog	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	yes	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-agent	../../skills/sk-doc/sk-create-agent/changelog	yes	.opencode/skills/sk-doc/sk-create-agent/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-benchmark	../../skills/sk-doc/sk-create-benchmark/changelog	yes	.opencode/skills/sk-doc/sk-create-benchmark/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-changelog	../../skills/sk-doc/sk-create-changelog/changelog	yes	.opencode/skills/sk-doc/sk-create-changelog/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-command	../../skills/sk-doc/sk-create-command/changelog	yes	.opencode/skills/sk-doc/sk-create-command/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-diagram	../../skills/sk-doc/sk-create-diagram/changelog	yes	.opencode/skills/sk-doc/sk-create-diagram/changelog	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	yes	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-diff	../../skills/sk-doc/sk-create-diff/changelog	yes	.opencode/skills/sk-doc/sk-create-diff/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-feature-catalog	../../skills/sk-doc/sk-create-feature-catalog/changelog	yes	.opencode/skills/sk-doc/sk-create-feature-catalog/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-manual-testing-playbook	../../skills/sk-doc/sk-create-manual-testing-playbook/changelog	yes	.opencode/skills/sk-doc/sk-create-manual-testing-playbook/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-quality-control	../../skills/sk-doc/sk-create-quality-control/changelog	yes	.opencode/skills/sk-doc/sk-create-quality-control/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-readme	../../skills/sk-doc/sk-create-readme/changelog	yes	.opencode/skills/sk-doc/sk-create-readme/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-repo-rule	../../skills/sk-doc/sk-create-repo-rule/changelog	yes	.opencode/skills/sk-doc/sk-create-repo-rule/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/create-skill	../../skills/sk-doc/sk-create-skill/changelog	yes	.opencode/skills/sk-doc/sk-create-skill/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-doc/parent	../../skills/sk-doc/changelog	yes	.opencode/skills/sk-doc/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-git	../skills/sk-git/changelog	yes	.opencode/skills/sk-git/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-prompt	../skills/sk-prompt/changelog	yes	.opencode/skills/sk-prompt/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/sk-vision	../skills/sk-vision/changelog	yes	.opencode/skills/sk-vision/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/deep-ai-council	../../skills/system-deep-loop/deep-ai-council/changelog	yes	.opencode/skills/system-deep-loop/deep-ai-council/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/deep-improvement	../../skills/system-deep-loop/deep-improvement/changelog	yes	.opencode/skills/system-deep-loop/deep-improvement/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/deep-research	../../skills/system-deep-loop/deep-research/changelog	yes	.opencode/skills/system-deep-loop/deep-research/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/deep-review	../../skills/system-deep-loop/deep-review/changelog	yes	.opencode/skills/system-deep-loop/deep-review/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/parent	../../skills/system-deep-loop/changelog	yes	.opencode/skills/system-deep-loop/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-deep-loop/runtime	../../skills/system-deep-loop/runtime/changelog	yes	.opencode/skills/system-deep-loop/runtime/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-skill-advisor	../skills/system-skill-advisor/changelog	yes	.opencode/skills/system-skill-advisor/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-changelog	.opencode/changelog/system-spec-kit	../skills/system-spec-kit/changelog	yes	.opencode/skills/system-spec-kit/changelog	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found; changelog tooling only links/checks markdown)	mechanical
opencode-internal-hooks	.opencode/hooks/codex-watchdog/opencode/codex-hooks-watchdog.js	../../../plugins/codex-hooks-watchdog.js	yes	.opencode/plugins/codex-hooks-watchdog.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/claude/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/claude/completion-evidence-stop.cjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/completion-evidence-stop.cjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/codex/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/codex/completion-evidence-stop.cjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/completion-evidence-stop.cjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/cursor/completion-evidence-response.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/completion-evidence-response.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/completion-evidence-response.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/devin/completion-evidence-stop.cjs	../../../skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/completion-evidence-stop.cjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/opencode/system-completion-sentinel.js	../../../plugins/system-completion-sentinel.js	yes	.opencode/plugins/system-completion-sentinel.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/opencode/system-speckit-completion.js	../../../plugins/system-speckit-completion.js	yes	.opencode/plugins/system-speckit-completion.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/completion/pi/completion-evidence.ts	../../../skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/directive-lifecycle/claude/directive-lifecycle-boundary.ts	../../../skills/system-skill-advisor/hooks/claude/directive-lifecycle-boundary.ts	yes	.opencode/skills/system-skill-advisor/hooks/claude/directive-lifecycle-boundary.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
